sub_id_6,sub_id_5,sub_id_2,sub_id_3,day,clicks,lp_clicks,lp_ctr,cr,cost,campaign_unique_clicks,conversions,roi_confirmed,revenue,profit
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-16,124,76,61.29,6.45,34.79,104,8,0.03,34.8,0.01
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-17,113,69,61.06,7.08,40.29,99,8,-12.14,35.4,-4.89
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-18,135,87,64.44,11.11,40.97,113,15,59.87,65.5,24.53
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-19,110,62,56.36,7.27,40.47,99,8,-13.02,35.2,-5.27
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-20,148,83,56.08,10.14,42.94,130,15,52.54,65.5,22.56
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-21,127,73,57.48,9.45,39.8,109,12,30.15,51.8,12.0
04-07-2025 - DE - Gillette - Creative 2,Adset #4,120227539602170053,120227539465790053,2025-07-22,64,40,62.5,12.5,17.74,58,8,93.91,34.4,16.66
04-07-2025 - DE - Gillette - Creative 2,Adset #5,120227539648180053,120227539465790053,2025-07-04,6,3,50.0,50.0,6.31,6,3,104.44,12.9,6.59
04-07-2025 - DE - Gillette - Creative 2,Adset #5,120227539648180053,120227539465790053,2025-07-05,15,12,80.0,20.0,6.04,15,3,116.89,13.1,7.06
04-07-2025 - DE - Gillette - Creative 2,Adset #5,120227539648180053,120227539465790053,2025-07-06,175,106,60.57,4.0,44.5,153,7,-31.46,30.5,-14.0
04-07-2025 - DE - Gillette - Creative 3,Adset #1,120227539672600053,120227539668350053,2025-07-04,4,3,75.0,0.0,1.51,4,0,-100.0,0.0,-1.51
04-07-2025 - DE - Gillette - Creative 3,Adset #1,120227539672600053,120227539668350053,2025-07-05,4,1,25.0,0.0,1.16,3,0,-100.0,0.0,-1.16
04-07-2025 - DE - Gillette - Creative 3,Adset #1,120227539672600053,120227539668350053,2025-07-06,8,4,50.0,0.0,3.27,8,0,-100.0,0.0,-3.27
04-07-2025 - DE - Gillette - Creative 3,Adset #2,120227539695000053,120227539668350053,2025-07-04,5,4,80.0,20.0,2.22,5,1,102.7,4.5,2.28
04-07-2025 - DE - Gillette - Creative 3,Adset #2,120227539695000053,120227539668350053,2025-07-05,19,9,47.37,0.0,5.79,16,0,-100.0,0.0,-5.79
04-07-2025 - DE - Gillette - Creative 3,Adset #3,120227539719660053,120227539668350053,2025-07-04,4,2,50.0,0.0,3.56,4,0,-100.0,0.0,-3.56
04-07-2025 - DE - Gillette - Creative 3,Adset #3,120227539719660053,120227539668350053,2025-07-05,30,21,70.0,3.33,4.61,25,1,-6.72,4.3,-0.31
04-07-2025 - DE - Gillette - Creative 3,Adset #4,120227539740530053,120227539668350053,2025-07-04,3,3,100.0,33.33,0.71,3,1,505.63,4.3,3.59
04-07-2025 - DE - Gillette - Creative 3,Adset #4,120227539740530053,120227539668350053,2025-07-05,5,3,60.0,0.0,1.76,4,0,-100.0,0.0,-1.76
04-07-2025 - DE - Gillette - Creative 3,Adset #4,120227539740530053,120227539668350053,2025-07-06,12,10,83.33,0.0,6.91,10,0,-100.0,0.0,-6.91
04-07-2025 - DE - Gillette - Creative 3,Adset #5,120227539776610053,120227539668350053,2025-07-04,12,10,83.33,8.33,6.71,12,1,-35.92,4.3,-2.41
04-07-2025 - DE - Gillette - Creative 3,Adset #5,120227539776610053,120227539668350053,2025-07-05,2,2,100.0,0.0,1.71,2,0,-100.0,0.0,-1.71
04-07-2025 - DE - Gillette - Creative 4,Adset #1,120227539822740053,120227539821080053,2025-07-04,6,5,83.33,0.0,1.32,5,0,-100.0,0.0,-1.32
04-07-2025 - DE - Gillette - Creative 4,Adset #1,120227539822740053,120227539821080053,2025-07-05,10,6,60.0,0.0,2.59,9,0,-100.0,0.0,-2.59
04-07-2025 - DE - Gillette - Creative 4,Adset #1,120227539822740053,120227539821080053,2025-07-06,2,1,50.0,0.0,1.69,2,0,-100.0,0.0,-1.69
04-07-2025 - DE - Gillette - Creative 4,Adset #2,120227539895980053,120227539821080053,2025-07-04,25,13,52.0,4.0,6.58,21,1,-31.61,4.5,-2.08
04-07-2025 - DE - Gillette - Creative 4,Adset #2,120227539895980053,120227539821080053,2025-07-05,38,23,60.53,5.26,14.53,33,2,-40.81,8.6,-5.93
04-07-2025 - DE - Gillette - Creative 4,Adset #2,120227539895980053,120227539821080053,2025-07-06,2,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
04-07-2025 - DE - Gillette - Creative 4,Adset #3,120227539975810053,120227539821080053,2025-07-04,2,1,50.0,0.0,0.21,1,0,-100.0,0.0,-0.21
04-07-2025 - DE - Gillette - Creative 4,Adset #3,120227539975810053,120227539821080053,2025-07-05,1,1,100.0,0.0,0.33,0,0,-100.0,0.0,-0.33
04-07-2025 - DE - Gillette - Creative 4,Adset #3,120227539975810053,120227539821080053,2025-07-06,25,15,60.0,0.0,6.46,23,0,-100.0,0.0,-6.46
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-04,9,4,44.44,11.11,2.41,8,1,78.42,4.3,1.89
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-05,1,0,0.0,0.0,0.26,1,0,-100.0,0.0,-0.26
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-06,32,18,56.25,3.13,10.04,23,1,-57.17,4.3,-5.74
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-07,87,61,70.11,11.49,19.79,80,10,122.33,44.0,24.21
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-08,35,21,60.0,11.43,8.72,27,4,101.83,17.6,8.88
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-09,74,51,68.92,14.86,23.77,68,11,101.51,47.9,24.13
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-10,66,42,63.64,4.55,24.91,56,3,-47.41,13.1,-11.81
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-11,63,41,65.08,19.05,20.42,51,12,158.57,52.8,32.38
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-12,101,61,60.4,13.86,40.59,84,14,49.79,60.8,20.21
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-13,248,141,56.85,8.47,97.07,214,21,-5.33,91.9,-5.17
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-14,268,159,59.33,7.09,100.62,233,19,-17.01,83.5,-17.12
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-15,213,123,57.75,7.98,73.19,180,17,2.06,74.7,1.51
04-07-2025 - DE - Gillette - Creative 4,Adset #4,120227540097520053,120227539821080053,2025-07-16,9,7,77.78,33.33,1.96,8,3,558.16,12.9,10.94
04-07-2025 - DE - Gillette - Creative 4,Adset #5,120227540115210053,120227539821080053,2025-07-04,2,1,50.0,0.0,0.79,2,0,-100.0,0.0,-0.79
04-07-2025 - DE - Gillette - Creative 4,Adset #5,120227540115210053,120227539821080053,2025-07-05,1,1,100.0,0.0,0.63,1,0,-100.0,0.0,-0.63
04-07-2025 - DE - Gillette - Creative 4,Adset #5,120227540115210053,120227539821080053,2025-07-06,14,7,50.0,0.0,5.14,11,0,-100.0,0.0,-5.14
04-07-2025 - DE - Gillette - Creative 5,Adset #1,120227540192090053,120227540190710053,2025-07-04,8,4,50.0,0.0,3.92,8,0,-100.0,0.0,-3.92
04-07-2025 - DE - Gillette - Creative 5,Adset #1,120227540192090053,120227540190710053,2025-07-05,3,0,0.0,0.0,1.16,3,0,-100.0,0.0,-1.16
04-07-2025 - DE - Gillette - Creative 5,Adset #2,120227540208850053,120227540190710053,2025-07-04,2,2,100.0,0.0,1.84,2,0,-100.0,0.0,-1.84
04-07-2025 - DE - Gillette - Creative 5,Adset #2,120227540208850053,120227540190710053,2025-07-05,1,0,0.0,0.0,0.63,1,0,-100.0,0.0,-0.63
04-07-2025 - DE - Gillette - Creative 5,Adset #2,120227540208850053,120227540190710053,2025-07-06,18,7,38.89,5.56,7.1,14,1,-39.44,4.3,-2.8
04-07-2025 - DE - Gillette - Creative 5,Adset #3,120227540227380053,120227540190710053,2025-07-04,2,1,50.0,0.0,1.69,2,0,-100.0,0.0,-1.69
04-07-2025 - DE - Gillette - Creative 5,Adset #3,120227540227380053,120227540190710053,2025-07-05,2,1,50.0,0.0,0.23,1,0,-100.0,0.0,-0.23
04-07-2025 - DE - Gillette - Creative 5,Adset #3,120227540227380053,120227540190710053,2025-07-06,1,1,100.0,0.0,3.96,1,0,-100.0,0.0,-3.96
04-07-2025 - DE - Gillette - Creative 5,Adset #4,120227540246410053,120227540190710053,2025-07-04,21,13,61.9,9.52,14.34,17,2,-40.03,8.6,-5.74
04-07-2025 - DE - Gillette - Creative 5,Adset #4,120227540246410053,120227540190710053,2025-07-05,7,4,57.14,0.0,2.87,7,0,-100.0,0.0,-2.87
04-07-2025 - DE - Gillette - Creative 5,Adset #5,120227540265330053,120227540190710053,2025-07-04,1,0,0.0,0.0,2.58,1,0,-100.0,0.0,-2.58
04-07-2025 - DE - Gillette - Creative 5,Adset #5,120227540265330053,120227540190710053,2025-07-06,11,8,72.73,0.0,3.13,10,0,-100.0,0.0,-3.13
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #1,120227535441630053,120227535440120053,2025-07-04,7,0,0.0,0.0,5.59,7,0,-100.0,0.0,-5.59
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #1,120228105048140214,120228105046770214,2025-07-05,6,0,0.0,0.0,1.69,5,0,-100.0,0.0,-1.69
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #2,120227535455840053,120227535440120053,2025-07-04,3,2,66.67,0.0,3.1,3,0,-100.0,0.0,-3.1
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #2,120227535455840053,120227535440120053,2025-07-05,8,5,62.5,12.5,2.18,6,1,97.25,4.3,2.12
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #2,120227535455840053,120227535440120053,2025-07-06,8,6,75.0,0.0,3.42,7,0,-100.0,0.0,-3.42
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #2,120228105077130214,120228105046770214,2025-07-04,7,4,57.14,14.29,3.72,6,1,15.59,4.3,0.58
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #2,120228105077130214,120228105046770214,2025-07-05,6,2,33.33,0.0,5.36,5,0,-100.0,0.0,-5.36
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #3,120227535463230053,120227535440120053,2025-07-06,21,11,52.38,9.52,6.92,19,2,27.17,8.8,1.88
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #3,120227535463230053,120227535440120053,2025-07-07,45,26,57.78,2.22,15.72,41,1,-71.37,4.5,-11.22
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #3,120227535463230053,120227535440120053,2025-07-08,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #3,120228105111180214,120228105046770214,2025-07-04,2,0,0.0,0.0,0.9,2,0,-100.0,0.0,-0.9
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #3,120228105111180214,120228105046770214,2025-07-05,7,4,57.14,0.0,3.52,7,0,-100.0,0.0,-3.52
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #4,120227535476900053,120227535440120053,2025-07-04,6,6,100.0,33.33,7.53,6,2,19.52,9.0,1.47
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #4,120227535476900053,120227535440120053,2025-07-05,12,6,50.0,0.0,8.01,10,0,-100.0,0.0,-8.01
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #4,120228105153110214,120228105046770214,2025-07-04,11,9,81.82,9.09,7.89,10,1,-42.97,4.5,-3.39
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #4,120228105153110214,120228105046770214,2025-07-05,7,4,57.14,0.0,3.21,5,0,-100.0,0.0,-3.21
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #5,120227535491250053,120227535440120053,2025-07-04,2,1,50.0,50.0,2.08,1,1,116.35,4.5,2.42
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #5,120227535491250053,120227535440120053,2025-07-05,1,0,0.0,0.0,0.69,1,0,-100.0,0.0,-0.69
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #5,120227535491250053,120227535440120053,2025-07-06,28,15,53.57,3.57,11.06,24,1,-61.12,4.3,-6.76
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #5,120227535491250053,120227535440120053,2025-07-07,4,3,75.0,0.0,1.88,3,0,-100.0,0.0,-1.88
04-07-2025 - DE - Gillette - UGC - Creative 1,Adset #5,120228105203880214,120228105046770214,2025-07-05,10,6,60.0,10.0,4.6,9,1,-2.17,4.5,-0.1
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #1,120227535522250053,120227535516650053,2025-07-04,3,1,33.33,33.33,4.04,2,1,6.44,4.3,0.26
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #1,120227535522250053,120227535516650053,2025-07-05,2,0,0.0,0.0,0.88,2,0,-100.0,0.0,-0.88
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #1,120227535522250053,120227535516650053,2025-07-06,2,1,50.0,0.0,2.71,2,0,-100.0,0.0,-2.71
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #1,120228105250940214,120228105248410214,2025-07-04,13,4,30.77,0.0,7.7,10,0,-100.0,0.0,-7.7
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #1,120228105250940214,120228105248410214,2025-07-05,9,6,66.67,11.11,2.55,8,1,76.47,4.5,1.95
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #2,120227535549280053,120227535516650053,2025-07-04,8,6,75.0,12.5,5.18,7,1,-13.13,4.5,-0.68
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #2,120227535549280053,120227535516650053,2025-07-06,3,3,100.0,0.0,3.11,3,0,-100.0,0.0,-3.11
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #2,120228105294350214,120228105248410214,2025-07-04,3,1,33.33,0.0,1.11,1,0,-100.0,0.0,-1.11
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #2,120228105294350214,120228105248410214,2025-07-05,12,6,50.0,0.0,3.82,12,0,-100.0,0.0,-3.82
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #3,120227535565010053,120227535516650053,2025-07-05,1,1,100.0,0.0,0.29,1,0,-100.0,0.0,-0.29
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #3,120227535565010053,120227535516650053,2025-07-06,33,21,63.64,3.03,7.49,24,1,-39.92,4.5,-2.99
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #3,120228105336000214,120228105248410214,2025-07-04,3,1,33.33,0.0,1.44,1,0,-100.0,0.0,-1.44
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #3,120228105336000214,120228105248410214,2025-07-05,8,6,75.0,12.5,4.85,7,1,-7.22,4.5,-0.35
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #4,120227535575270053,120227535516650053,2025-07-04,9,5,55.56,11.11,6.91,8,1,-37.77,4.3,-2.61
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #4,120227535575270053,120227535516650053,2025-07-05,7,3,42.86,0.0,6.66,7,0,-100.0,0.0,-6.66
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #4,120228105384070214,120228105248410214,2025-07-04,3,2,66.67,0.0,1.52,3,0,-100.0,0.0,-1.52
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #4,120228105384070214,120228105248410214,2025-07-05,9,4,44.44,0.0,3.7,8,0,-100.0,0.0,-3.7
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120227535593410053,120227535516650053,2025-07-04,6,4,66.67,0.0,2.67,4,0,-100.0,0.0,-2.67
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120227535593410053,120227535516650053,2025-07-05,2,1,50.0,0.0,0.6,2,0,-100.0,0.0,-0.6
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120227535593410053,120227535516650053,2025-07-06,18,12,66.67,11.11,8.14,17,2,10.57,9.0,0.86
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120227535593410053,120227535516650053,2025-07-07,25,14,56.0,4.0,6.28,22,1,-31.53,4.3,-1.98
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120228105423590214,120228105248410214,2025-07-04,2,1,50.0,0.0,1.24,2,0,-100.0,0.0,-1.24
04-07-2025 - DE - Gillette - UGC - Creative 2,Adset #5,120228105423590214,120228105248410214,2025-07-05,5,3,60.0,40.0,3.5,5,2,157.14,9.0,5.5
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #1,120227535632160053,120227535629280053,2025-07-04,1,0,0.0,0.0,2.09,1,0,-100.0,0.0,-2.09
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #1,120227535632160053,120227535629280053,2025-07-06,4,3,75.0,0.0,2.05,4,0,-100.0,0.0,-2.05
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #1,120227535632160053,120227535629280053,2025-07-07,1,0,0.0,0.0,1.06,1,0,-100.0,0.0,-1.06
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #1,120228105467290214,120228105462460214,2025-07-05,4,2,50.0,0.0,1.28,2,0,-100.0,0.0,-1.28
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120227535647420053,120227535629280053,2025-07-04,4,1,25.0,0.0,2.18,3,0,-100.0,0.0,-2.18
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120227535647420053,120227535629280053,2025-07-05,2,2,100.0,0.0,0.28,2,0,-100.0,0.0,-0.28
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120227535647420053,120227535629280053,2025-07-06,3,3,100.0,0.0,1.4,3,0,-100.0,0.0,-1.4
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120227535647420053,120227535629280053,2025-07-07,5,1,20.0,0.0,4.0,5,0,-100.0,0.0,-4.0
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120228105514280214,120228105462460214,2025-07-05,5,4,80.0,0.0,3.37,5,0,-100.0,0.0,-3.37
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #2,120228105514280214,120228105462460214,2025-07-06,2,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #3,120227535675680053,120227535629280053,2025-07-04,1,1,100.0,0.0,2.4,1,0,-100.0,0.0,-2.4
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #3,120227535675680053,120227535629280053,2025-07-06,4,2,50.0,0.0,0.94,3,0,-100.0,0.0,-0.94
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #3,120227535675680053,120227535629280053,2025-07-07,33,20,60.61,6.06,12.84,29,2,-33.02,8.6,-4.24
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #3,120228105554180214,120228105462460214,2025-07-04,5,2,40.0,20.0,0.89,4,1,383.15,4.3,3.41
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #3,120228105554180214,120228105462460214,2025-07-05,3,1,33.33,33.33,2.26,3,1,99.12,4.5,2.24
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #4,120227535688670053,120227535629280053,2025-07-04,4,2,50.0,0.0,3.37,4,0,-100.0,0.0,-3.37
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #4,120227535688670053,120227535629280053,2025-07-06,23,9,39.13,8.7,9.65,19,2,-10.88,8.6,-1.05
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #4,120227535688670053,120227535629280053,2025-07-07,6,5,83.33,0.0,2.25,6,0,-100.0,0.0,-2.25
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #4,120228105603390214,120228105462460214,2025-07-04,15,9,60.0,13.33,11.43,15,2,-21.26,9.0,-2.43
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #4,120228105603390214,120228105462460214,2025-07-05,7,3,42.86,14.29,8.95,6,1,-51.96,4.3,-4.65
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #5,120227535826040053,120227535629280053,2025-07-04,19,13,68.42,15.79,12.24,15,3,5.39,12.9,0.66
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #5,120227535826040053,120227535629280053,2025-07-05,14,10,71.43,14.29,6.59,12,2,30.5,8.6,2.01
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #5,120227535826040053,120227535629280053,2025-07-06,22,12,54.55,0.0,6.13,17,0,-100.0,0.0,-6.13
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #5,120228105653390214,120228105462460214,2025-07-04,1,1,100.0,0.0,0.79,1,0,-100.0,0.0,-0.79
04-07-2025 - DE - Gillette - UGC - Creative 3,Adset #5,120228105653390214,120228105462460214,2025-07-05,1,1,100.0,100.0,2.54,1,1,77.17,4.5,1.96
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #1,120227535930720053,120227535928090053,2025-07-04,2,2,100.0,0.0,1.91,2,0,-100.0,0.0,-1.91
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #1,120227535930720053,120227535928090053,2025-07-06,8,5,62.5,0.0,3.68,7,0,-100.0,0.0,-3.68
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #1,120228105691600214,120228105688630214,2025-07-04,1,1,100.0,0.0,1.6,1,0,-100.0,0.0,-1.6
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #1,120228105691600214,120228105688630214,2025-07-05,6,6,100.0,16.67,2.05,6,1,119.51,4.5,2.45
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #2,120227535985830053,120227535928090053,2025-07-04,3,1,33.33,0.0,2.59,3,0,-100.0,0.0,-2.59
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #2,120227535985830053,120227535928090053,2025-07-05,9,5,55.56,11.11,4.92,7,1,-12.6,4.3,-0.62
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #2,120228105740440214,120228105688630214,2025-07-04,1,1,100.0,100.0,1.12,1,1,301.79,4.5,3.38
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #2,120228105740440214,120228105688630214,2025-07-05,1,1,100.0,0.0,1.65,1,0,-100.0,0.0,-1.65
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #3,120227536044570053,120227535928090053,2025-07-04,12,7,58.33,16.67,11.2,10,2,-23.21,8.6,-2.6
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #3,120227536044570053,120227535928090053,2025-07-05,9,6,66.67,0.0,3.94,9,0,-100.0,0.0,-3.94
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #3,120228105797650214,120228105688630214,2025-07-04,3,1,33.33,0.0,2.41,3,0,-100.0,0.0,-2.41
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #4,120227536109190053,120227535928090053,2025-07-04,2,1,50.0,0.0,1.99,2,0,-100.0,0.0,-1.99
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #4,120227536109190053,120227535928090053,2025-07-05,2,1,50.0,0.0,0.57,2,0,-100.0,0.0,-0.57
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #4,120227536109190053,120227535928090053,2025-07-06,20,16,80.0,5.0,6.07,18,1,-29.16,4.3,-1.77
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #4,120228105867290214,120228105688630214,2025-07-04,4,2,50.0,25.0,2.56,4,1,75.78,4.5,1.94
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #4,120228105867290214,120228105688630214,2025-07-05,23,15,65.22,4.35,9.1,18,1,-50.55,4.5,-4.6
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #5,120227536182360053,120227535928090053,2025-07-04,1,1,100.0,0.0,1.08,1,0,-100.0,0.0,-1.08
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #5,120227536182360053,120227535928090053,2025-07-05,4,3,75.0,0.0,1.31,3,0,-100.0,0.0,-1.31
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #5,120227536182360053,120227535928090053,2025-07-06,40,18,45.0,5.0,15.09,30,2,-41.68,8.8,-6.29
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #5,120228105919320214,120228105688630214,2025-07-04,13,9,69.23,15.38,5.69,10,2,58.17,9.0,3.31
04-07-2025 - DE - Gillette - UGC - Creative 4,Adset #5,120228105919320214,120228105688630214,2025-07-05,4,1,25.0,0.0,3.91,4,0,-100.0,0.0,-3.91
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #1,120227536263830053,120227536261770053,2025-07-04,8,5,62.5,0.0,7.21,8,0,-100.0,0.0,-7.21
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #1,120228105979110214,120228105976060214,2025-07-04,4,2,50.0,0.0,0.7,3,0,-100.0,0.0,-0.7
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #1,120228105979110214,120228105976060214,2025-07-05,1,0,0.0,0.0,0.38,0,0,-100.0,0.0,-0.38
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-04,5,2,40.0,0.0,1.9,5,0,-100.0,0.0,-1.9
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-05,3,2,66.67,33.33,2.37,3,1,81.43,4.3,1.93
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-06,14,10,71.43,14.29,6.9,11,2,27.54,8.8,1.9
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-07,29,15,51.72,10.34,9.15,22,3,45.36,13.3,4.15
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-08,23,12,52.17,8.7,6.27,18,2,37.16,8.6,2.33
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-09,57,32,56.14,7.02,22.06,48,4,-20.22,17.6,-4.46
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120227536341400053,120227536261770053,2025-07-10,48,27,56.25,6.25,19.27,39,3,-33.06,12.9,-6.37
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120228106037440214,120228105976060214,2025-07-04,15,6,40.0,26.67,7.08,14,4,151.41,17.8,10.72
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #2,120228106037440214,120228105976060214,2025-07-05,15,4,26.67,0.0,7.74,12,0,-100.0,0.0,-7.74
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #3,120227536430080053,120227536261770053,2025-07-05,1,1,100.0,0.0,1.18,1,0,-100.0,0.0,-1.18
04-07-2025 - DE - Gillette - UGC - Creative 5,Adset #3,120227536430080053,120227536261770053,2025-07-06,16,11,68.75,18.75,7.91,16,3,68.14,13.3,5.39
